classe;annee;Code.département;Code.région;unité.de.compte;millPOP;millLOG;faits;POP;LOG;tauxpourmille
Vols avec armes;22;13;93;infraction;20;19;616;2048070;1044973,1934433979;0,30077096974224510
Vols avec armes;22;14;28;infraction;20;19;35;697547;422081,6747303871;0,05017583044583376
Vols avec armes;22;15;84;infraction;20;19;3;144379;101952,5084288438;0,02077864509381558
Vols avec armes;22;16;75;infraction;20;19;15;351718;198920,3508472443;0,04264780306950455
Vols avec armes;22;17;75;infraction;20;19;37;655709;440935,1834808622;0,05642747011250417
Vols avec armes;22;18;24;infraction;20;19;10;300933;179429,7881204032;0,03322998807043429
Vols avec armes;22;19;75;infraction;20;19;6;239190;155041,4098328307;0,02508466072996363
Vols avec armes;22;21;27;infraction;20;19;42;535078;292479,3140696869;0,07849322902455343
Vols avec armes;22;22;53;infraction;20;19;24;603640;371643,4689064616;0,03975879663375522
Vols avec armes;22;23;75;infraction;20;19;1;115995;88645,6611885403;0,00862106125264020
Vols avec armes;22;24;75;infraction;20;19;14;412807;261103,9410417987;0,03391415358751183
Vols avec armes;22;25;27;infraction;20;19;43;545209;283778,1503868632;0,07886883745499433
Vols avec armes;22;26;84;infraction;20;19;47;517709;277777,4999397910;0,09078459134378579
Vols avec armes;22;27;28;infraction;20;19;25;599668;298148,4884765611;0,04168973498669264
Vols avec armes;22;28;24;infraction;20;19;16;431443;217440,1468355890;0,03708485246023229
Vols avec armes;22;29;53;infraction;20;19;49;917179;549039,4124658367;0,05342468591191032
Vols avec armes;22;2A;94;infraction;20;19;6;160814;122004,9509073546;0,03731018443667840
Vols avec armes;22;2B;94;infraction;20;19;8;182887;133540,2860155725;0,04374285761153061
Vols avec armes;22;30;76;infraction;20;19;73;751457;431683,7666527150;0,09714461373039308
Vols avec armes;22;31;76;infraction;20;19;160;1415757;740546,3106145477;0,11301374459034989
Vols avec armes;22;32;76;infraction;20;19;1;191819;111536,3158229997;0,00521324790557765
Vols avec armes;22;33;75;infraction;20;19;180;1636391;886985,6410525994;0,10999816058631465
Vols avec armes;22;34;76;infraction;20;19;149;1188973;739737,0587787455;0,12531823683128213
Vols avec armes;22;35;53;infraction;20;19;84;1088855;561342,9584425174;0,07714525809221613
Vols avec armes;22;36;24;infraction;20;19;4;218707;138826,2653380430;0,01828930944139876
Vols avec armes;22;37;24;infraction;20;19;61;612119;328095,2171131581;0,09965382548164654
Vols avec armes;22;38;84;infraction;20;19;139;1277513;659031,0021197813;0,10880515501603505
Vols avec armes;22;39;27;infraction;20;19;4;258798;150474,6629708734;0,01545606998508489
Vols avec armes;22;40;75;infraction;20;19;8;418122;262370,1956086583;0,01913317165803282
Vols avec armes;22;41;24;infraction;20;19;15;329357;185076,6261695145;0,04554328585698801
Vols avec armes;22;42;84;infraction;20;19;65;768508;401112,4058241813;0,08457947087083023
Vols avec armes;22;43;84;infraction;20;19;7;227489;143915,9554177205;0,03077071858419528
Vols avec armes;22;44;52;infraction;20;19;207;1445171;764010,3121662387;0,14323564477836878
Vols avec armes;22;45;24;infraction;20;19;54;682304;348976,7856755761;0,07914360754150643
Vols avec armes;22;46;76;infraction;20;19;4;174670;119498,6725786065;0,02290032632965019
Vols avec armes;22;47;75;infraction;20;19;5;330844;187058,2827196691;0,01511286285983727
Vols avec armes;22;48;76;infraction;20;19;1;76633;61546,9730550582;0,01304920856550050
Vols avec armes;22;49;52;infraction;20;19;32;820713;400508,0719193962;0,03899048753949310
Vols avec armes;22;50;28;infraction;20;19;10;495093;299656,0508518158;0,02019822538391777
Vols avec armes;22;51;44;infraction;20;19;47;566659;297287,7197338955;0,08294229863109913
Vols avec armes;22;52;44;infraction;20;19;2;171798;100381,7870297925;0,01164157906378421
Vols avec armes;22;53;52;infraction;20;19;8;306538;158082,6783178269;0,02609790629546745
Vols avec armes;22;54;44;infraction;20;19;46;732590;379680,0953990764;0,06279091988697634
Vols avec armes;22;55;44;infraction;20;19;7;183001;99833,5199932349;0,03825115709750220
Vols avec armes;22;56;53;infraction;20;19;21;764161;472749,2541604512;0,02748111981637378
Vols avec armes;22;57;44;infraction;20;19;50;1049155;523267,9684794000;0,04765740047943345
Vols avec armes;22;58;27;infraction;20;19;4;202670;141411,0811021280;0,01973651749148863
Vols avec armes;22;59;32;infraction;20;19;310;2607746;1232503,5343976966;0,11887660838133776
Vols avec armes;22;60;32;infraction;20;19;58;829699;378047,5856248154;0,06990486911518515
Vols avec armes;22;61;28;infraction;20;19;3;278475;165100,1364162854;0,01077295987072448
Vols avec armes;22;62;32;infraction;20;19;72;1462167;720800,3803319670;0,04924198125111564
Vols avec armes;22;63;84;infraction;20;19;50;661852;392037,6492376465;0,07554559025280576
Vols avec armes;22;64;75;infraction;20;19;15;687240;413357,3736455780;0,02182643617950061
Vols avec armes;22;65;76;infraction;20;19;9;229788;163633,5728100241;0,03916653611154629
Vols avec armes;22;66;76;infraction;20;19;51;482765;355661,2149789089;0,10564146116640602
Vols avec armes;22;67;44;infraction;20;19;77;1148073;567990,5867746151;0,06706890589709888
Vols avec armes;22;68;44;infraction;20;19;35;767842;382805,1550931876;0,04558229427408243
Vols avec armes;22;69;84;infraction;20;19;359;1883437;937543,8521661303;0,19060897709878272
Vols avec armes;22;70;27;infraction;20;19;4;234601;128450,4618081981;0,01705022570236274
Vols avec armes;22;71;27;infraction;20;19;23;551063;311965,8328076435;0,04173751458544667
Vols avec armes;22;72;52;infraction;20;19;38;566993;293560,7177051819;0,06702022776295298
Vols avec armes;22;73;84;infraction;20;19;16;439750;352253,6064167763;0,03638430926662877
Vols avec armes;22;74;84;infraction;20;19;30;835206;525403,9839474007;0,03591928218906473
Vols avec armes;22;75;11;infraction;20;19;542;2145906;1389374,6337050099;0,25257397108727037
Vols avec armes;22;76;28;infraction;20;19;165;1254739;649681,3823483759;0,13150145169632887
Vols avec armes;22;77;11;infraction;20;19;139;1428636;626435,4965606894;0,09729560223877881
Vols avec armes;22;78;11;infraction;20;19;103;1449723;649383,1908677135;0,07104805538713257
Vols avec armes;22;79;75;infraction;20;19;26;374481;195567,8712700703;0,06942942365567278
Vols avec armes;22;80;32;infraction;20;19;25;568748;303449,3472269715;0,04395619852729152
Vols avec armes;22;81;76;infraction;20;19;16;391066;214423,2162326813;0,04091380994512436
Vols avec armes;22;82;76;infraction;20;19;11;262316;133522,1659716523;0,04193415575107885
Vols avec armes;22;83;93;infraction;20;19;81;1085189;729223,0704028355;0,07464137583407129
Vols avec armes;22;84;93;infraction;20;19;58;561941;308504,9343352217;0,10321368257521697
Vols avec armes;22;85;52;infraction;20;19;20;692705;430814,5926666636;0,02887231938559704
Vols avec armes;22;86;75;infraction;20;19;24;439332;242906,8743494585;0,05462839037447761
Vols avec armes;22;87;75;infraction;20;19;22;372123;221193,7125815323;0,05912023712589654
Vols avec armes;22;88;44;infraction;20;19;12;362397;214287,2143664109;0,03311285689451071
Vols avec armes;22;89;27;infraction;20;19;21;334156;197717,8917909644;0,06284489878978680
Vols avec armes;22;90;27;infraction;20;19;6;140120;73180,3943601333;0,04282043962318013
Vols avec armes;22;91;11;infraction;20;19;179;1306118;570417,1698815671;0,13704734181750805
Vols avec armes;22;92;11;infraction;20;19;147;1626213;807711,2120271709;0,09039406277037509
Vols avec armes;22;93;11;infraction;20;19;490;1655422;687238,4015345149;0,29599703278076528
Vols avec armes;22;94;11;infraction;20;19;248;1407972;647289,0590095351;0,17613986641779808
Vols avec armes;22;95;11;infraction;20;19;228;1251804;517062,6726361971;0,18213713968001380
Vols avec armes;22;971;01;infraction;20;19;369;383559;231840,4543966618;0,96204234550616730
Vols avec armes;22;972;02;infraction;20;19;243;361225;214787,6095071035;0,67271091425012108
Vols avec armes;22;973;03;infraction;20;19;867;285133;94768,3687968868;3,04068627622898813
Vols avec armes;22;974;04;infraction;20;19;40;863083;383878,0016751974;0,04634548473321801
Vols avec armes;22;976;06;infraction;17;17;634;256518;73880,0000000000;2,47156144987876125
Vols violents sans arme;16;01;84;infraction;16;16;140;638425;308491,1600513844;0,21928965814308651
Vols violents sans arme;16;02;32;infraction;16;16;184;536136;264180,0836046834;0,34319650237999311
Vols violents sans arme;16;03;84;infraction;16;16;90;339384;206980,3726684623;0,26518633759988686
Vols violents sans arme;16;04;93;infraction;16;16;83;162565;126760,4042559317;0,51056500476732380
Vols violents sans arme;16;05;93;infraction;16;16;60;141107;134646,6209596995;0,42520923837938585
Vols violents sans arme;16;06;93;infraction;16;16;2063;1083704;761857,0232829786;1,90365634896613845
Vols violents sans arme;16;07;84;infraction;16;16;59;325157;201263,5753618824;0,18145080684100295
Vols violents sans arme;16;08;44;infraction;16;16;112;275371;142010,0987951751;0,40672401959538224
Vols violents sans arme;16;09;76;infraction;16;16;30;153067;108588,9691709024;0,19599260454572182
Vols violents sans arme;16;10;44;infraction;16;16;195;308910;163064,0966438249;0,63125182091871423
Vols violents sans arme;16;11;76;infraction;16;16;225;368025;258453,3989641746;0,61137151008762991
Vols violents sans arme;16;12;76;infraction;16;16;49;278697;179901,0849544087;0,17581818247056838
Vols violents sans arme;16;13;93;infraction;16;16;5316;2019717;1009576,4053639706;2,63205191618429701
Vols violents sans arme;16;14;28;infraction;16;16;427;693679;412038,3546935944;0,61555849319353761
Vols violents sans arme;16;15;84;infraction;16;16;24;145969;101069,5674816220;0,16441847241537585
Vols violents sans arme;16;16;75;infraction;16;16;138;353288;196144,6417261781;0,39061615452548631
Vols violents sans arme;16;17;75;infraction;16;16;289;642191;427695,5383181423;0,45002187822625977
Vols violents sans arme;16;18;24;infraction;16;16;154;307110;177873,2227958726;0,50144899221777217
Vols violents sans arme;16;19;75;infraction;16;16;60;241535;153380,3747933405;0,24841120334527089
Vols violents sans arme;16;21;27;infraction;16;16;218;533213;285326,4807394980;0,40884224503153521
Vols violents sans arme;16;22;53;infraction;16;16;204;598953;363788,0657408493;0,34059433711827142
Vols violents sans arme;16;23;75;infraction;16;16;11;119502;88330,1012024013;0,09204866864152901
Vols violents sans arme;16;24;75;infraction;16;16;103;414789;256942,4920316014;0,24831902485360030
Vols violents sans arme;16;25;27;infraction;16;16;367;538549;277578,4706441145;0,68146073987696576
Vols violents sans arme;16;26;84;infraction;16;16;412;508006;269062,4951463656;0,81101404314122283
Vols violents sans arme;16;27;28;infraction;16;16;257;602825;292969,1110315697;0,42632604818977315
Vols violents sans arme;16;28;24;infraction;16;16;160;433929;213849,0964208547;0,36872391566362239
Vols violents sans arme;16;29;53;infraction;16;16;549;908249;537671,2385391531;0,60445979021171503
Vols violents sans arme;16;2A;94;infraction;16;16;55;154303;116432,0016146155;0,35644154682669810
Vols violents sans arme;16;2B;94;infraction;16;16;49;176152;129422,0608583453;0,27816885417139742
Vols violents sans arme;16;30;76;infraction;16;16;835;742006;419029,0718672035;1,12532782753778271
Vols violents sans arme;16;31;76;infraction;16;16;2706;1348183;703754,0286110329;2,00714591416743904
Vols violents sans arme;16;32;76;infraction;16;16;40;190664;109392,4884550462;0,20979314396005538
Vols violents sans arme;16;33;75;infraction;16;16;1796;1566679;843050,1469224222;1,14637395407738296
Vols violents sans arme;16;34;76;infraction;16;16;2182;1132481;707572,2492756580;1,92674314182754491
Vols violents sans arme;16;35;53;infraction;16;16;754;1051779;538257,8269482763;0,71688063747232078
Vols violents sans arme;16;36;24;infraction;16;16;47;223505;138229,3093618934;0,21028612335294511
Vols violents sans arme;16;37;24;infraction;16;16;507;606223;318932,8394256886;0,83632590647336047
Vols violents sans arme;16;38;84;infraction;16;16;1158;1252912;639743,4733181966;0,92424687448120857
Vols violents sans arme;16;39;27;infraction;16;16;60;260517;148336,5231161754;0,23031126567556051
Vols violents sans arme;16;40;75;infraction;16;16;203;405010;252297,7838935205;0,50122219204464091
Vols violents sans arme;16;41;24;infraction;16;16;129;332769;182820,5004561065;0,38765630211948826
Vols violents sans arme;16;42;84;infraction;16;16;676;761997;394201,9121693105;0,88714260029895131
Vols violents sans arme;16;43;84;infraction;16;16;35;227339;142110,5479255771;0,15395510669088894
Vols violents sans arme;16;44;52;infraction;16;16;1172;1380852;729713,9122225262;0,84875135061541718
Vols violents sans arme;16;45;24;infraction;16;16;576;674330;341549,0650078406;0,85418118725253211
Vols violents sans arme;16;46;76;infraction;16;16;29;173347;117328,0105413913;0,16729450177966737
Vols violents sans arme;16;47;75;infraction;16;16;150;332833;184194,3655796200;0,45067646537452716
Vols violents sans arme;16;48;76;infraction;16;16;7;76422;60394,6697871167;0,09159666064745754
Vols violents sans arme;16;49;52;infraction;16;16;359;810934;391283,3197054776;0,44269940587026813
Vols violents sans arme;16;50;28;infraction;16;16;70;498362;295248,4309255120;0,14046014744302332
Vols violents sans arme;16;51;44;infraction;16;16;670;570883;292094,6291274587;1,17362051418591906
Vols violents sans arme;16;52;44;infraction;16;16;50;178084;100722,0544310527;0,28076637991060399
Vols violents sans arme;16;53;52;infraction;16;16;73;307688;155625,1391581554;0,23725332154650164
Vols violents sans arme;16;54;44;infraction;16;16;270;733821;373164,6636885736;0,36793713998372901
Vols violents sans arme;16;55;44;infraction;16;16;43;189055;99549,9287185807;0,22744703922139059
Vols violents sans arme;16;56;53;infraction;16;16;202;747548;459454,7482010042;0,27021676200056716
Vols violents sans arme;16;57;44;infraction;16;16;499;1045271;510596,5657959623;0,47738816058227962
Vols violents sans arme;16;58;27;infraction;16;16;62;209161;141592,7732465061;0,29642237319576786
Vols violents sans arme;16;59;32;infraction;16;16;5046;2603723;1205062,1207939661;1,93799417219112780
Vols violents sans arme;16;60;32;infraction;16;16;589;823542;369319,7133483867;0,71520335332017071
Vols violents sans arme;16;61;28;infraction;16;16;66;285308;164639,5223504684;0,23132894976656806
Vols violents sans arme;16;62;32;infraction;16;16;1120;1470725;708207,3304540769;0,76152917778646578
Vols violents sans arme;16;63;84;infraction;16;16;353;650700;382694,8161446228;0,54249270016904871
Vols violents sans arme;16;64;75;infraction;16;16;306;673986;400053,2302089295;0,45401536530432385
Vols violents sans arme;16;65;76;infraction;16;16;113;227829;160808,8013876575;0,49598602460617391
Vols violents sans arme;16;66;76;infraction;16;16;540;474369;346847,0663214108;1,13835431910601259
Vols violents sans arme;16;67;44;infraction;16;16;547;1121407;546386,8300979403;0,48778008341306944
Vols violents sans arme;16;68;44;infraction;16;16;427;762743;373685,5003191521;0,55982159128304032
Vols violents sans arme;16;69;84;infraction;16;16;3748;1835903;904462,0024263281;2,04150219265396915
Vols violents sans arme;16;70;27;infraction;16;16;35;237242;126631,1038528381;0,14752868379123427
Vols violents sans arme;16;71;27;infraction;16;16;144;555023;309191,1094580503;0,25944870753103927
Vols violents sans arme;16;72;52;infraction;16;16;384;567561;289447,3315378805;0,67657925755998038
Vols violents sans arme;16;73;84;infraction;16;16;265;429681;341648,0333178816;0,61673660227005622
Vols violents sans arme;16;74;84;infraction;16;16;301;801416;500697,9948870661;0,37558521417091750
Vols violents sans arme;16;75;11;infraction;16;16;17549;2190327;1374376,7997595300;8,01204568998145028
Vols violents sans arme;16;76;28;infraction;16;16;1346;1255755;634421,2522146051;1,07186513292799956
Vols violents sans arme;16;77;11;infraction;16;16;1823;1397665;604627,2151053285;1,30431827369219366
Vols violents sans arme;16;78;11;infraction;16;16;1393;1431808;629382,7814974730;0,97289580725907376
Vols violents sans arme;16;79;75;infraction;16;16;82;374743;192620,2919992131;0,21881662899640553
Vols violents sans arme;16;80;32;infraction;16;16;385;572744;297093,8613482957;0,67220258963865176
Vols violents sans arme;16;81;76;infraction;16;16;183;386448;209380,4898491946;0,47354365917277358
Vols violents sans arme;16;82;76;infraction;16;16;114;256897;130058,5235846451;0,44375761491959814
Vols violents sans arme;16;83;93;infraction;16;16;1116;1055821;707519,5233747549;1,05699735087671121
Vols violents sans arme;16;84;93;infraction;16;16;423;559014;298637,3621285976;0,75668945679356858
Vols violents sans arme;16;85;52;infraction;16;16;129;670597;417191,6189341890;0,19236590679648133
Vols violents sans arme;16;86;75;infraction;16;16;178;436069;237993,0701958806;0,40819228149673564
